"Country","Year","Gender","BMI_Index","Bloodpressure","Cholesterol","Sugar","Food","Income","Life_expectancy","Region","Period"
"Norway","1996","male",25.67179,136.0263,5.609376,117.81,3305.82,52892,78.1,"Northern Europe","1990 - 1999"
"Norway","1996","female",24.80737,130.0451,5.541868,117.81,3305.82,52892,78.1,"Northern Europe","1990 - 1999"
"Norway","1997","male",25.77152,135.8563,5.592457,126.03,3302.94,55386,78.2,"Northern Europe","1990 - 1999"
"Norway","1997","female",24.88982,129.6707,5.519959,126.03,3302.94,55386,78.2,"Northern Europe","1990 - 1999"
"Norway","1998","male",25.87428,135.698,5.574112,123.29,3353.46,56502,78.3,"Northern Europe","1990 - 1999"
"Norway","1998","female",24.98983,129.291,5.498357,123.29,3353.46,56502,78.3,"Northern Europe","1990 - 1999"
"Norway","1999","female",25.07753,128.9386,5.474011,126.03,3375.3,57246,78.5,"Northern Europe","1990 - 1999"
"Norway","1999","male",25.97399,135.5204,5.552825,126.03,3375.3,57246,78.5,"Northern Europe","1990 - 1999"
"Norway","2000","female",25.16566,128.5833,5.451538,126.03,3363.36,58699,78.7,"Northern Europe","2000 - 2004"
"Norway","2000","male",26.07561,135.3787,5.533216,126.03,3363.36,58699,78.7,"Northern Europe","2000 - 2004"
"Norway","2001","male",26.17836,135.2536,5.515548,120.55,3384.61,59620,78.9,"Northern Europe","2000 - 2004"
"Norway","2001","female",25.24481,128.2238,5.431139,120.55,3384.61,59620,78.9,"Northern Europe","2000 - 2004"
"Norway","2002","female",25.32467,127.886,5.410416,120.55,3442.14,60152,79.2,"Northern Europe","2000 - 2004"
"Norway","2002","male",26.28499,135.1163,5.49593,120.55,3442.14,60152,79.2,"Northern Europe","2000 - 2004"
"Norway","2003","female",25.3964,127.5749,5.389157,120.55,3424.88,60351,79.5,"Northern Europe","2000 - 2004"
"Norway","2003","male",26.39151,134.9724,5.474193,120.55,3424.88,60351,79.5,"Northern Europe","2000 - 2004"
"Norway","2004","female",25.4734,127.2539,5.373211,120.55,3458.47,62370,79.7,"Northern Europe","2000 - 2004"
"Norway","2004","male",26.50614,134.8698,5.456786,120.55,3458.47,62370,79.7,"Northern Europe","2000 - 2004"
"Poland","1980","male",25.14062,136.7665,5.303748,123.29,3583.3,11307,70.6,"Eastern Europe","1980 - 1989"
"Poland","1980","female",25.88009,137.4738,5.353488,123.29,3583.3,11307,70.6,"Eastern Europe","1980 - 1989"
"Poland","1981","male",25.1595,136.85,5.304207,98.63,3368.55,10610,71,"Eastern Europe","1980 - 1989"
"Poland","1981","female",25.85546,137.0508,5.351287,98.63,3368.55,10610,71,"Eastern Europe","1980 - 1989"
"Poland","1982","male",25.16896,136.8693,5.296554,123.29,3287.56,10420,71.2,"Eastern Europe","1980 - 1989"
"Poland","1982","female",25.81424,136.6351,5.342289,123.29,3287.56,10420,71.2,"Eastern Europe","1980 - 1989"
"Poland","1983","male",25.18511,136.8824,5.295468,134.25,3364.97,10835,71.1,"Eastern Europe","1980 - 1989"
"Poland","1983","female",25.7802,136.1852,5.338047,134.25,3364.97,10835,71.1,"Eastern Europe","1980 - 1989"
"Poland","1984","female",25.75254,135.7523,5.333551,134.25,3346.88,11138,70.8,"Eastern Europe","1980 - 1989"
"Poland","1984","male",25.20527,136.8312,5.29377,134.25,3346.88,11138,70.8,"Eastern Europe","1980 - 1989"
"Poland","1985","male",25.22662,136.7452,5.297373,123.29,3364.32,11159,70.7,"Eastern Europe","1980 - 1989"
"Poland","1985","female",25.72881,135.2826,5.332979,123.29,3364.32,11159,70.7,"Eastern Europe","1980 - 1989"
"Poland","1986","female",25.70964,134.8228,5.334448,120.55,3432.16,11429,70.9,"Eastern Europe","1980 - 1989"
"Poland","1986","male",25.25539,136.6426,5.303512,120.55,3432.16,11429,70.9,"Eastern Europe","1980 - 1989"
"Poland","1987","female",25.69795,134.3447,5.336182,136.99,3457.24,11207,71.1,"Eastern Europe","1980 - 1989"
"Poland","1987","male",25.28185,136.4999,5.311251,136.99,3457.24,11207,71.1,"Eastern Europe","1980 - 1989"
"Poland","1988","female",25.69049,133.9099,5.338058,136.99,3477.04,11418,71.2,"Eastern Europe","1980 - 1989"
"Poland","1988","male",25.31771,136.3418,5.319203,136.99,3477.04,11418,71.2,"Eastern Europe","1980 - 1989"
"Poland","1989","male",25.35477,136.1405,5.32683,139.73,3490.06,11212,71.1,"Eastern Europe","1980 - 1989"
"Poland","1989","female",25.68012,133.4725,5.338064,139.73,3490.06,11212,71.1,"Eastern Europe","1980 - 1989"
"Poland","1990","male",25.37587,135.8536,5.328271,131.51,3345.6,10088,70.8,"Eastern Europe","1990 - 1999"
"Poland","1990","female",25.64815,133.0158,5.331256,131.51,3345.6,10088,70.8,"Eastern Europe","1990 - 1999"
"Poland","1991","female",25.6038,132.5664,5.319695,104.11,3285.74,9347,70.7,"Eastern Europe","1990 - 1999"
"Poland","1991","male",25.39355,135.515,5.324554,104.11,3285.74,9347,70.7,"Eastern Europe","1990 - 1999"
"Poland","1992","female",25.57663,132.1517,5.306904,106.85,3356.83,9553,71.1,"Eastern Europe","1990 - 1999"
"Poland","1992","male",25.42163,135.1603,5.318572,106.85,3356.83,9553,71.1,"Eastern Europe","1990 - 1999"
"Poland","1993","female",25.56341,131.7875,5.291014,123.29,3418.78,9884,71.7,"Eastern Europe","1990 - 1999"
"Poland","1993","male",25.45525,134.7761,5.307804,123.29,3418.78,9884,71.7,"Eastern Europe","1990 - 1999"
"Poland","1994","female",25.55038,131.4504,5.274254,115.07,3290.07,10386,71.8,"Eastern Europe","1990 - 1999"
"Poland","1994","male",25.48839,134.4277,5.296784,115.07,3290.07,10386,71.8,"Eastern Europe","1990 - 1999"
"Poland","1995","male",25.53633,134.1268,5.286116,112.33,3306.12,11093,72,"Eastern Europe","1990 - 1999"
"Poland","1995","female",25.5488,131.1761,5.259007,112.33,3306.12,11093,72,"Eastern Europe","1990 - 1999"
"Poland","1996","male",25.59576,133.8896,5.277777,115.07,3324.49,11776,72.4,"Eastern Europe","1990 - 1999"
"Poland","1996","female",25.55492,130.9428,5.246015,115.07,3324.49,11776,72.4,"Eastern Europe","1990 - 1999"
"Poland","1997","male",25.66453,133.7215,5.272584,117.81,3302.67,12602,72.7,"Eastern Europe","1990 - 1999"
"Poland","1997","female",25.57273,130.7365,5.235477,117.81,3302.67,12602,72.7,"Eastern Europe","1990 - 1999"
"Poland","1998","male",25.74525,133.6426,5.271061,117.81,3363.43,13225,73,"Eastern Europe","1990 - 1999"
"Poland","1998","female",25.59855,130.5561,5.228465,117.81,3363.43,13225,73,"Eastern Europe","1990 - 1999"
"Poland","1999","female",25.62858,130.4075,5.223073,117.81,3371.48,13824,73.2,"Eastern Europe","1990 - 1999"
"Poland","1999","male",25.8335,133.6394,5.271657,117.81,3371.48,13824,73.2,"Eastern Europe","1990 - 1999"
"Poland","2000","female",25.67019,130.2769,5.218443,123.29,3409.12,14565,73.8,"Eastern Europe","2000 - 2004"
"Poland","2000","male",25.9254,133.6787,5.272784,123.29,3409.12,14565,73.8,"Eastern Europe","2000 - 2004"
"Poland","2001","male",26.0165,133.7621,5.272187,123.29,3410.18,14744,74.3,"Eastern Europe","2000 - 2004"
"Poland","2001","female",25.70869,130.1675,5.212046,123.29,3410.18,14744,74.3,"Eastern Europe","2000 - 2004"
"Poland","2002","male",26.10348,133.8972,5.273796,123.29,3421.6,14964,74.6,"Eastern Europe","2000 - 2004"
"Poland","2002","female",25.7373,130.0524,5.206347,123.29,3421.6,14964,74.6,"Eastern Europe","2000 - 2004"
"Poland","2003","male",26.18799,134.0609,5.274403,123.29,3383.53,15508,74.9,"Eastern Europe","2000 - 2004"
"Poland","2003","female",25.76364,129.954,5.199244,123.29,3383.53,15508,74.9,"Eastern Europe","2000 - 2004"
"Poland","2004","male",26.27893,134.245,5.273092,123.29,3353.69,16314,75,"Eastern Europe","2000 - 2004"
"Poland","2004","female",25.79344,129.8866,5.190757,123.29,3353.69,16314,75,"Eastern Europe","2000 - 2004"
"Portugal","1980","male",25.04993,138.0721,5.471373,73.97,2785.45,15016,71.8,"Southern Europe","1980 - 1989"
"Portugal","1980","female",24.78419,135.2923,5.550205,73.97,2785.45,15016,71.8,"Southern Europe","1980 - 1989"
"Portugal","1981","female",24.78212,134.9053,5.5356,73.97,2788.89,15153,72,"Southern Europe","1980 - 1989"
"Portugal","1981","male",25.04398,137.7352,5.462619,73.97,2788.89,15153,72,"Southern Europe","1980 - 1989"
"Portugal","1982","female",24.78337,134.5504,5.518414,73.97,2819.58,15467,72.3,"Southern Europe","1980 - 1989"
"Portugal","1982","male",25.04309,137.3737,5.449608,73.97,2819.58,15467,72.3,"Southern Europe","1980 - 1989"
"Portugal","1983","female",24.78973,134.1904,5.499013,68.49,2823.54,15426,72.6,"Southern Europe","1980 - 1989"
"Portugal","1983","male",25.04187,136.9949,5.43358,68.49,2823.54,15426,72.6,"Southern Europe","1980 - 1989"
"Portugal","1984","female",24.8023,133.8097,5.476704,65.75,2860.36,15121,72.8,"Southern Europe","1980 - 1989"
"Portugal","1984","male",25.03374,136.5814,5.41486,65.75,2860.36,15121,72.8,"Southern Europe","1980 - 1989"
"Portugal","1985","female",24.84194,133.4642,5.455356,68.49,2991.98,15533,73.1,"Southern Europe","1980 - 1989"
"Portugal","1985","male",25.03827,136.195,5.395765,68.49,2991.98,15533,73.1,"Southern Europe","1980 - 1989"
"Portugal","1986","male",25.05478,135.9108,5.374956,73.97,3137.78,16165,73.4,"Southern Europe","1980 - 1989"
"Portugal","1986","female",24.89655,133.2058,5.433673,73.97,3137.78,16165,73.4,"Southern Europe","1980 - 1989"
"Portugal","1987","male",25.09686,135.7598,5.356693,73.97,3285.97,17189,73.7,"Southern Europe","1980 - 1989"
"Portugal","1987","female",24.9662,133.0348,5.415465,73.97,3285.97,17189,73.7,"Southern Europe","1980 - 1989"
"Portugal","1988","female",25.0458,132.8675,5.399094,76.71,3294.78,18473,74,"Southern Europe","1980 - 1989"
"Portugal","1988","male",25.14198,135.6603,5.343255,76.71,3294.78,18473,74,"Southern Europe","1980 - 1989"
"Portugal","1989","male",25.20641,135.6127,5.332981,82.19,3323.43,19424,74.2,"Southern Europe","1980 - 1989"
"Portugal","1989","female",25.12985,132.7368,5.385622,82.19,3323.43,19424,74.2,"Southern Europe","1980 - 1989"
"Portugal","1990","male",25.28416,135.6039,5.323911,82.19,3373.45,20282,74.3,"Southern Europe","1990 - 1999"
"Portugal","1990","female",25.21658,132.6267,5.373744,82.19,3373.45,20282,74.3,"Southern Europe","1990 - 1999"
"Portugal","1991","female",25.30725,132.4894,5.361876,82.19,3412.78,21216,74.3,"Southern Europe","1990 - 1999"
"Portugal","1991","male",25.36382,135.5804,5.31642,82.19,3412.78,21216,74.3,"Southern Europe","1990 - 1999"
"Portugal","1992","female",25.37963,132.3239,5.351195,84.93,3408.7,21464,74.5,"Southern Europe","1990 - 1999"
"Portugal","1992","male",25.44172,135.5795,5.31147,84.93,3408.7,21464,74.5,"Southern Europe","1990 - 1999"
"Portugal","1993","male",25.52125,135.5494,5.307154,87.67,3469.04,21000,74.9,"Southern Europe","1990 - 1999"
"Portugal","1993","female",25.44945,132.1084,5.341558,87.67,3469.04,21000,74.9,"Southern Europe","1990 - 1999"
"Portugal","1994","female",25.51617,131.839,5.332178,87.67,3507.11,21146,75.3,"Southern Europe","1990 - 1999"
"Portugal","1994","male",25.59756,135.4989,5.303924,87.67,3507.11,21146,75.3,"Southern Europe","1990 - 1999"
"Portugal","1995","male",25.6778,135.4716,5.298718,87.67,3482.4,21975,75.5,"Southern Europe","1990 - 1999"
"Portugal","1995","female",25.57105,131.567,5.321249,87.67,3482.4,21975,75.5,"Southern Europe","1990 - 1999"
"Portugal","1996","male",25.75557,135.4096,5.292136,87.67,3542.1,22658,75.5,"Southern Europe","1990 - 1999"
"Portugal","1996","female",25.63611,131.2513,5.309128,87.67,3542.1,22658,75.5,"Southern Europe","1990 - 1999"
"Portugal","1997","female",25.68311,130.9138,5.296017,87.67,3430.75,23555,75.8,"Southern Europe","1990 - 1999"
"Portugal","1997","male",25.82777,135.3767,5.285711,87.67,3430.75,23555,75.8,"Southern Europe","1990 - 1999"
"Portugal","1998","male",25.90605,135.3381,5.279438,87.67,3547.88,24560,76.1,"Southern Europe","1990 - 1999"
"Portugal","1998","female",25.74672,130.5631,5.283888,87.67,3547.88,24560,76.1,"Southern Europe","1990 - 1999"
"Portugal","1999","male",25.99047,135.3029,5.27574,93.15,3596.67,25371,76.3,"Southern Europe","1990 - 1999"
"Portugal","1999","female",25.80904,130.2044,5.273787,93.15,3596.67,25371,76.3,"Southern Europe","1990 - 1999"
"Portugal","2000","female",25.86444,129.8553,5.2614,93.15,3586.25,26147,76.7,"Southern Europe","2000 - 2004"
"Portugal","2000","male",26.07041,135.2337,5.269717,93.15,3586.25,26147,76.7,"Southern Europe","2000 - 2004"
"Portugal","2001","male",26.1495,135.1797,5.264028,93.15,3571.64,26468,76.9,"Southern Europe","2000 - 2004"
"Portugal","2001","female",25.91667,129.4978,5.24956,93.15,3571.64,26468,76.9,"Southern Europe","2000 - 2004"
"Portugal","2002","male",26.23559,135.1309,5.255559,90.41,3567.8,26526,77.2,"Southern Europe","2000 - 2004"
"Portugal","2002","female",25.9666,129.172,5.236896,90.41,3567.8,26526,77.2,"Southern Europe","2000 - 2004"
"Portugal","2003","male",26.31265,135.0633,5.244455,93.15,3556.84,26180,77.6,"Southern Europe","2000 - 2004"
"Portugal","2003","female",26.00618,128.8457,5.222571,93.15,3556.84,26180,77.6,"Southern Europe","2000 - 2004"
"Portugal","2004","male",26.39127,134.951,5.229212,93.15,3597.85,26590,78,"Southern Europe","2000 - 2004"
"Portugal","2004","female",26.05069,128.5481,5.206138,93.15,3597.85,26590,78,"Southern Europe","2000 - 2004"
"Romania","1980","male",24.67017,134.7686,5.261573,84.93,3184.67,13705,69.5,"Eastern Europe","1980 - 1989"
"Romania","1980","female",25.38632,133.7437,5.325935,84.93,3184.67,13705,69.5,"Eastern Europe","1980 - 1989"
"Romania","1981","male",24.6933,134.9776,5.259945,73.97,3163.97,13523,69.7,"Eastern Europe","1980 - 1989"
"Romania","1981","female",25.40756,133.7081,5.326309,73.97,3163.97,13523,69.7,"Eastern Europe","1980 - 1989"
"Romania","1982","female",25.41784,133.7239,5.322603,73.97,2995.78,13452,70,"Eastern Europe","1980 - 1989"
"Romania","1982","male",24.72487,135.1869,5.251629,73.97,2995.78,13452,70,"Eastern Europe","1980 - 1989"
"Romania","1983","male",24.75422,135.3479,5.241838,76.71,3022.19,13281,70.3,"Eastern Europe","1980 - 1989"
"Romania","1983","female",25.42715,133.7213,5.316788,76.71,3022.19,13281,70.3,"Eastern Europe","1980 - 1989"
"Romania","1984","female",25.44407,133.6948,5.312492,79.45,3097.43,13759,70.1,"Eastern Europe","1980 - 1989"
"Romania","1984","male",24.78878,135.4715,5.234485,79.45,3097.43,13759,70.1,"Eastern Europe","1980 - 1989"
"Romania","1985","female",25.43526,133.5871,5.310341,76.71,3052.87,13673,69.7,"Eastern Europe","1980 - 1989"
"Romania","1985","male",24.81455,135.5835,5.231703,76.71,3052.87,13673,69.7,"Eastern Europe","1980 - 1989"
"Romania","1986","female",25.41629,133.4437,5.305245,68.49,2959.84,13836,69.7,"Eastern Europe","1980 - 1989"
"Romania","1986","male",24.82589,135.666,5.227692,68.49,2959.84,13836,69.7,"Eastern Europe","1980 - 1989"
"Romania","1987","male",24.82688,135.7075,5.223414,65.75,2921.13,13471,69.1,"Eastern Europe","1980 - 1989"
"Romania","1987","female",25.38964,133.2534,5.298407,65.75,2921.13,13471,69.1,"Eastern Europe","1980 - 1989"
"Romania","1988","female",25.37012,133.0612,5.285229,68.49,2938.12,13367,69.4,"Eastern Europe","1980 - 1989"
"Romania","1988","male",24.82019,135.6434,5.211809,68.49,2938.12,13367,69.4,"Eastern Europe","1980 - 1989"
"Romania","1989","female",25.33248,132.8465,5.265742,68.49,2938.28,12872,69.4,"Eastern Europe","1980 - 1989"
"Romania","1989","male",24.80314,135.4972,5.194253,68.49,2938.28,12872,69.4,"Eastern Europe","1980 - 1989"
"Romania","1990","female",25.28946,132.5274,5.250481,68.49,3149.25,11449,69.8,"Eastern Europe","1990 - 1999"
"Romania","1990","male",24.78799,135.3019,5.183008,68.49,3149.25,11449,69.8,"Eastern Europe","1990 - 1999"
"Romania","1991","female",25.21008,132.1075,5.232762,68.49,2944.97,10059,70.3,"Eastern Europe","1990 - 1999"
"Romania","1991","male",24.75188,135.066,5.170936,68.49,2944.97,10059,70.3,"Eastern Europe","1990 - 1999"
"Romania","1992","male",24.70036,134.7693,5.149748,73.97,2861.31,9253,70.1,"Eastern Europe","1990 - 1999"
"Romania","1992","female",25.1172,131.6923,5.206702,73.97,2861.31,9253,70.1,"Eastern Europe","1990 - 1999"
"Romania","1993","female",25.04664,131.3498,5.177751,71.23,3031.97,9406,69.8,"Eastern Europe","1990 - 1999"
"Romania","1993","male",24.6656,134.4266,5.123208,71.23,3031.97,9406,69.8,"Eastern Europe","1990 - 1999"
"Romania","1994","male",24.63574,134.1254,5.101207,73.97,2965.67,9794,69.4,"Eastern Europe","1990 - 1999"
"Romania","1994","female",24.98689,131.0059,5.151989,73.97,2965.67,9794,69.4,"Eastern Europe","1990 - 1999"
"Romania","1995","female",24.95871,130.7064,5.129663,68.49,3065.07,10516,69.3,"Eastern Europe","1990 - 1999"
"Romania","1995","male",24.6279,133.845,5.082006,68.49,3065.07,10516,69.3,"Eastern Europe","1990 - 1999"
"Romania","1996","female",24.93579,130.4752,5.107653,73.97,3092.82,10969,69,"Eastern Europe","1990 - 1999"
"Romania","1996","male",24.63848,133.6193,5.062301,73.97,3092.82,10969,69,"Eastern Europe","1990 - 1999"
"Romania","1997","male",24.63866,133.3968,5.040859,57.53,3082.03,10329,69.1,"Eastern Europe","1990 - 1999"
"Romania","1997","female",24.9055,130.2242,5.082982,57.53,3082.03,10329,69.1,"Eastern Europe","1990 - 1999"
"Romania","1998","female",24.88515,129.9698,5.059464,60.27,3099.49,9855,69.8,"Eastern Europe","1990 - 1999"
"Romania","1998","male",24.64353,133.2147,5.020224,60.27,3099.49,9855,69.8,"Eastern Europe","1990 - 1999"
"Romania","1999","male",24.65689,133.0405,4.995365,60.27,3114.37,9752,70.5,"Eastern Europe","1990 - 1999"
"Romania","1999","female",24.8783,129.7713,5.032919,60.27,3114.37,9752,70.5,"Eastern Europe","1990 - 1999"
"Romania","2000","female",24.88057,129.6162,5.00743,68.49,3177.61,9970,70.8,"Eastern Europe","2000 - 2004"
"Romania","2000","male",24.68514,132.9295,4.970472,68.49,3177.61,9970,70.8,"Eastern Europe","2000 - 2004"
"Romania","2001","female",24.90658,129.4901,4.985442,71.23,3276.03,10684,70.9,"Eastern Europe","2000 - 2004"
"Romania","2001","male",24.73358,132.8533,4.949011,71.23,3276.03,10684,70.9,"Eastern Europe","2000 - 2004"
"Romania","2002","male",24.79496,132.8372,4.934442,68.49,3364.86,11429,71.2,"Eastern Europe","2000 - 2004"
"Romania","2002","female",24.94229,129.3499,4.968129,68.49,3364.86,11429,71.2,"Eastern Europe","2000 - 2004"
"Romania","2003","male",24.87472,132.8705,4.919262,71.23,3424.53,12105,71.6,"Eastern Europe","2000 - 2004"
"Romania","2003","female",24.98681,129.2573,4.95135,71.23,3424.53,12105,71.6,"Eastern Europe","2000 - 2004"
"Romania","2004","male",24.96144,132.92,4.905453,71.23,3418.75,13286,72,"Eastern Europe","2000 - 2004"
"Romania","2004","female",25.03171,129.1783,4.934814,71.23,3418.75,13286,72,"Eastern Europe","2000 - 2004"
"Russia","1992","male",24.98536,133.0342,5.274055,90.41,2925.99,15661,68,"Eastern Europe","1990 - 1999"
"Russia","1992","female",26.55925,131.4131,5.49551,90.41,2925.99,15661,68,"Eastern Europe","1990 - 1999"
"Russia","1993","female",26.52748,130.8834,5.460798,95.89,3031.64,14320,65.2,"Eastern Europe","1990 - 1999"
"Russia","1993","male",24.98602,132.6492,5.240241,95.89,3031.64,14320,65.2,"Eastern Europe","1990 - 1999"
"Russia","1994","male",24.97425,132.2557,5.201298,95.89,2928.34,12535,63.6,"Eastern Europe","1990 - 1999"
"Russia","1994","female",26.48442,130.3632,5.420655,95.89,2928.34,12535,63.6,"Eastern Europe","1990 - 1999"
"Russia","1995","male",24.96507,131.8975,5.160632,98.63,2919.26,12013,64.2,"Eastern Europe","1990 - 1999"
"Russia","1995","female",26.45395,129.8954,5.379402,98.63,2919.26,12013,64.2,"Eastern Europe","1990 - 1999"
"Russia","1996","female",26.42777,129.5003,5.33449,101.37,2827.27,11597,65.9,"Eastern Europe","1990 - 1999"
"Russia","1996","male",24.95205,131.5741,5.115997,101.37,2827.27,11597,65.9,"Eastern Europe","1990 - 1999"
"Russia","1997","female",26.42657,129.1733,5.293161,101.37,2877.82,11779,67.4,"Eastern Europe","1990 - 1999"
"Russia","1997","male",24.95279,131.3244,5.075307,101.37,2877.82,11779,67.4,"Eastern Europe","1990 - 1999"
"Russia","1998","female",26.42721,128.8899,5.252576,106.85,2860.17,11173,67.6,"Eastern Europe","1990 - 1999"
"Russia","1998","male",24.95298,131.1224,5.03608,106.85,2860.17,11173,67.6,"Eastern Europe","1990 - 1999"
"Russia","1999","female",26.44407,128.6456,5.220582,109.59,2907.71,11925,66.2,"Eastern Europe","1990 - 1999"
"Russia","1999","male",24.97309,131.0058,5.007843,109.59,2907.71,11925,66.2,"Eastern Europe","1990 - 1999"
"Russia","2000","female",26.48493,128.5208,5.190301,112.33,2884.03,13173,65.4,"Eastern Europe","2000 - 2004"
"Russia","2000","male",25.0172,130.9691,4.980459,112.33,2884.03,13173,65.4,"Eastern Europe","2000 - 2004"
"Russia","2001","male",25.08625,130.9978,4.95904,117.81,2997.86,13902,65.1,"Eastern Europe","2000 - 2004"
"Russia","2001","female",26.55083,128.4472,5.164956,117.81,2997.86,13902,65.1,"Eastern Europe","2000 - 2004"
"Russia","2002","male",25.17367,131.082,4.94323,120.55,3047.37,14629,64.9,"Eastern Europe","2000 - 2004"
"Russia","2002","female",26.62801,128.4137,5.144249,120.55,3047.37,14629,64.9,"Eastern Europe","2000 - 2004"
"Russia","2003","male",25.28208,131.2269,4.933708,120.55,3107.68,15768,64.8,"Eastern Europe","2000 - 2004"
"Russia","2003","female",26.71394,128.4032,5.128931,120.55,3107.68,15768,64.8,"Eastern Europe","2000 - 2004"
"Russia","2004","male",25.4088,131.4116,4.928931,120.55,3143.33,16967,65,"Eastern Europe","2000 - 2004"
"Russia","2004","female",26.80514,128.4165,5.117838,120.55,3143.33,16967,65,"Eastern Europe","2000 - 2004"
"Slovak Republic","1993","female",26.06368,132.5714,5.318286,93.15,2817.61,11536,71.9,"Eastern Europe","1990 - 1999"
"Slovak Republic","1993","male",26.0168,136.6106,5.27352,93.15,2817.61,11536,71.9,"Eastern Europe","1990 - 1999"
"Slovak Republic","1994","female",26.0477,132.2343,5.301184,95.89,3015.12,12204,72.3,"Eastern Europe","1990 - 1999"
"Slovak Republic","1994","male",26.04675,136.3229,5.255949,95.89,3015.12,12204,72.3,"Eastern Europe","1990 - 1999"
"Slovak Republic","1995","male",26.08351,136.1079,5.241319,115.07,2864,12879,72.6,"Eastern Europe","1990 - 1999"
"Slovak Republic","1995","female",26.03857,131.9139,5.286927,115.07,2864,12879,72.6,"Eastern Europe","1990 - 1999"
"Slovak Republic","1996","male",26.13178,135.9188,5.22543,112.33,2926.91,13720,72.8,"Eastern Europe","1990 - 1999"
"Slovak Republic","1996","female",26.04047,131.654,5.272193,112.33,2926.91,13720,72.8,"Eastern Europe","1990 - 1999"
"Slovak Republic","1997","male",26.19109,135.7852,5.215221,115.07,2938.63,14525,72.8,"Eastern Europe","1990 - 1999"
"Slovak Republic","1997","female",26.06093,131.38,5.262708,115.07,2938.63,14525,72.8,"Eastern Europe","1990 - 1999"
"Slovak Republic","1998","male",26.26112,135.6454,5.199667,109.59,3037.31,15085,72.8,"Eastern Europe","1990 - 1999"
"Slovak Republic","1998","female",26.10104,131.1776,5.249916,109.59,3037.31,15085,72.8,"Eastern Europe","1990 - 1999"
"Slovak Republic","1999","female",26.11273,130.9619,5.234446,93.15,2922.48,15039,73,"Eastern Europe","1990 - 1999"
"Slovak Republic","1999","male",26.30941,135.5457,5.185189,93.15,2922.48,15039,73,"Eastern Europe","1990 - 1999"
"Slovak Republic","2000","female",26.10914,130.7825,5.213109,101.37,2796.13,15242,73.3,"Eastern Europe","2000 - 2004"
"Slovak Republic","2000","male",26.3444,135.4513,5.165546,101.37,2796.13,15242,73.3,"Eastern Europe","2000 - 2004"
"Slovak Republic","2001","male",26.38367,135.3981,5.149026,82.19,2801.31,15778,73.7,"Eastern Europe","2000 - 2004"
"Slovak Republic","2001","female",26.10726,130.6013,5.193064,82.19,2801.31,15778,73.7,"Eastern Europe","2000 - 2004"
"Slovak Republic","2002","male",26.43238,135.4213,5.137808,87.67,2785.63,16528,73.8,"Eastern Europe","2000 - 2004"
"Slovak Republic","2002","female",26.10618,130.4114,5.177031,87.67,2785.63,16528,73.8,"Eastern Europe","2000 - 2004"
"Slovak Republic","2003","female",26.11306,130.2554,5.158083,84.93,2772.47,17433,73.9,"Eastern Europe","2000 - 2004"
"Slovak Republic","2003","male",26.48572,135.4391,5.122863,84.93,2772.47,17433,73.9,"Eastern Europe","2000 - 2004"
"Slovak Republic","2004","female",26.1317,130.1198,5.13634,84.93,2815.27,18351,74.2,"Eastern Europe","2000 - 2004"
"Slovak Republic","2004","male",26.54207,135.4171,5.104256,84.93,2815.27,18351,74.2,"Eastern Europe","2000 - 2004"
"Slovenia","1992","female",26.17937,133.4675,5.360417,41.1,2669.79,16351,73.8,"Eastern Europe","1990 - 1999"
"Slovenia","1992","male",26.10641,137.6284,5.345932,41.1,2669.79,16351,73.8,"Eastern Europe","1990 - 1999"
"Slovenia","1993","male",26.14656,137.4305,5.343213,54.8,2849.48,16748,74,"Eastern Europe","1990 - 1999"
"Slovenia","1993","female",26.15046,133.0584,5.354437,54.8,2849.48,16748,74,"Eastern Europe","1990 - 1999"
"Slovenia","1994","female",26.13628,132.699,5.34877,46.58,2891.54,17576,74.2,"Eastern Europe","1990 - 1999"
"Slovenia","1994","male",26.20079,137.2435,5.339584,46.58,2891.54,17576,74.2,"Eastern Europe","1990 - 1999"
"Slovenia","1995","male",26.26542,137.0623,5.333552,52.06,2945.52,18240,74.7,"Eastern Europe","1990 - 1999"
"Slovenia","1995","female",26.1388,132.377,5.34224,52.06,2945.52,18240,74.7,"Eastern Europe","1990 - 1999"
"Slovenia","1996","male",26.34704,136.876,5.323429,52.06,3076.02,18894,75,"Eastern Europe","1990 - 1999"
"Slovenia","1996","female",26.16163,132.1202,5.334233,52.06,3076.02,18894,75,"Eastern Europe","1990 - 1999"
"Slovenia","1997","female",26.1798,131.8393,5.328834,57.53,2942.76,19887,75.2,"Eastern Europe","1990 - 1999"
"Slovenia","1997","male",26.42509,136.7514,5.317962,57.53,2942.76,19887,75.2,"Eastern Europe","1990 - 1999"
"Slovenia","1998","male",26.50649,136.6293,5.303898,57.53,2855.28,20585,75.4,"Eastern Europe","1990 - 1999"
"Slovenia","1998","female",26.2048,131.6402,5.31764,57.53,2855.28,20585,75.4,"Eastern Europe","1990 - 1999"
"Slovenia","1999","male",26.5865,136.4879,5.290627,49.32,3068.17,21655,75.6,"Eastern Europe","1990 - 1999"
"Slovenia","1999","female",26.24579,131.4314,5.305863,49.32,3068.17,21655,75.6,"Eastern Europe","1990 - 1999"
"Slovenia","2000","female",26.29672,131.3042,5.295237,49.32,3051.81,22488,75.8,"Eastern Europe","2000 - 2004"
